state,action,q_value,last_action
"pub_('9',)_priv_('7', 'A')_-9.5_K_2",draw_deck_flip_3,0.0,Unknown
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",take_discard_3,0.0,Unknown
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",draw_deck_2,0.0,Unknown
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",draw_deck_3,0.0,Unknown
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",draw_deck_flip_2,0.0,Unknown
"pub_('9', 'K')_priv_('7', 'A')_-10.5_Q_3",draw_deck_flip_3,0.0,Unknown
"pub_('9', 'K', 'Q')_priv_('A',)_-8.0_7_4",draw_deck_3,0.0,Unknown
"pub_('9', 'K', 'Q')_priv_('A',)_-8.0_7_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",take_discard_1,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",take_discard_2,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",take_discard_3,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('6', 'J')_-10.0_Q_1",draw_deck_flip_3,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",take_discard_2,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",take_discard_3,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_1,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_2,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_3,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_flip_1,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_flip_2,0.0,Unknown
"pub_('Q',)_priv_('6', 'J')_-4.5_4_2",draw_deck_flip_3,0.0,Unknown
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",take_discard_3,0.0,Unknown
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",draw_deck_2,0.0,Unknown
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",draw_deck_3,0.0,Unknown
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",draw_deck_flip_2,0.0,Unknown
"pub_('4', 'Q')_priv_('6', 'J')_-2.0_A_3",draw_deck_flip_3,0.0,Unknown
"pub_('4', 'A', 'Q')_priv_('J',)_-7.0_6_4",draw_deck_3,0.0,Unknown
"pub_('4', 'A', 'Q')_priv_('J',)_-7.0_6_4",draw_deck_flip_3,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",take_discard_2,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",take_discard_3,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_1,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_2,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_3,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_flip_1,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_flip_2,0.0,Unknown
"pub_('10',)_priv_('K', 'K')_12.5_10_2",draw_deck_flip_3,0.0,Unknown
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",take_discard_3,0.0,Unknown
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",draw_deck_2,0.0,Unknown
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",draw_deck_3,0.0,Unknown
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",draw_deck_flip_2,0.0,Unknown
"pub_('10', '10')_priv_('K', 'K')_1.5_4_3",draw_deck_flip_3,0.0,Unknown
"pub_('10', '10', '4')_priv_('K',)_2.0_3_4",draw_deck_3,0.0,Unknown
"pub_('10', '10', '4')_priv_('K',)_2.0_3_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",take_discard_1,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",take_discard_2,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",take_discard_3,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('8', 'Q')_-6.0_6_1",draw_deck_flip_3,0.0,Unknown
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",take_discard_3,0.0,Unknown
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",draw_deck_1,0.0,Unknown
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",draw_deck_3,0.0,Unknown
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",draw_deck_flip_1,0.0,Unknown
"pub_('2', '6')_priv_('Q',)_-7.5_8_3",draw_deck_flip_3,0.0,Unknown
"pub_('2', '6', '8')_priv_('Q',)_6.0_2_4",draw_deck_3,0.0,Unknown
"pub_('2', '6', '8')_priv_('Q',)_6.0_2_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",take_discard_1,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",take_discard_2,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",take_discard_3,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('7', '8')_-5.5_K_1",draw_deck_flip_3,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",take_discard_2,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",take_discard_3,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_1,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_2,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_3,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_flip_1,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_flip_2,0.0,Unknown
"pub_('K',)_priv_('7', '8')_-3.5_7_2",draw_deck_flip_3,0.0,Unknown
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",take_discard_3,0.0,Unknown
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",draw_deck_2,0.0,Unknown
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",draw_deck_3,0.0,Unknown
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",draw_deck_flip_2,0.0,Unknown
"pub_('7', 'K')_priv_('7', '8')_-10.0_3_3",draw_deck_flip_3,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",take_discard_2,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",take_discard_3,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_0,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_2,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_3,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_flip_0,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_flip_2,0.0,Unknown
"pub_('8',)_priv_('7', 'Q')_12.0_8_2",draw_deck_flip_3,0.0,Unknown
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",take_discard_3,0.0,Unknown
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",draw_deck_2,0.0,Unknown
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",draw_deck_3,0.0,Unknown
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",draw_deck_flip_2,0.0,Unknown
"pub_('8', '8')_priv_('7', 'Q')_-2.5_7_3",draw_deck_flip_3,0.0,Unknown
"pub_('7', '8', '8')_priv_('Q',)_-5.0_10_4",draw_deck_3,0.0,Unknown
"pub_('7', '8', '8')_priv_('Q',)_-5.0_10_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",take_discard_1,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",take_discard_2,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",take_discard_3,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('5', 'J')_-3.0_3_1",draw_deck_flip_3,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",take_discard_2,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",take_discard_3,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_1,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_2,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_3,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_flip_1,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_flip_2,0.0,Unknown
"pub_('3',)_priv_('5', 'J')_-5.0_5_2",draw_deck_flip_3,0.0,Unknown
"pub_('3', '5', 'J')_priv_('5',)_-2.0_3_4",draw_deck_2,0.0,Unknown
"pub_('3', '5', 'J')_priv_('5',)_-2.0_3_4",draw_deck_flip_2,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",take_discard_1,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",take_discard_2,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_0,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_1,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_2,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_flip_0,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_flip_1,0.0,Unknown
"pub_('J',)_priv_('7',)_4.0_A_2",draw_deck_flip_2,0.0,Unknown
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",take_discard_2,0.0,Unknown
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",draw_deck_1,0.0,Unknown
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",draw_deck_2,0.0,Unknown
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",draw_deck_flip_1,0.0,Unknown
"pub_('A', 'J')_priv_('7',)_-1.0_6_3",draw_deck_flip_2,0.0,Unknown
"pub_('6', 'A', 'J')_priv_('7',)_-5.0_9_4",draw_deck_2,0.0,Unknown
"pub_('6', 'A', 'J')_priv_('7',)_-5.0_9_4",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",take_discard_1,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",take_discard_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",take_discard_3,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_K_1",draw_deck_flip_3,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",take_discard_2,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",take_discard_3,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_1,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_2,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_3,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_flip_1,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_flip_2,0.0,Unknown
"pub_('K',)_priv_('7', 'A')_10.5_K_2",draw_deck_flip_3,0.0,Unknown
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",take_discard_3,0.0,Unknown
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",draw_deck_2,0.0,Unknown
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",draw_deck_3,0.0,Unknown
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",draw_deck_flip_2,0.0,Unknown
"pub_('K', 'K')_priv_('7', 'A')_-5.0_6_3",draw_deck_flip_3,0.0,Unknown
"pub_('6', 'K', 'K')_priv_('7',)_4.0_J_4",draw_deck_3,0.0,Unknown
"pub_('6', 'K', 'K')_priv_('7',)_4.0_J_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",take_discard_1,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",take_discard_2,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",take_discard_3,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('A', 'Q')_-4.0_5_1",draw_deck_flip_3,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",take_discard_2,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",take_discard_3,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_1,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_2,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_3,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_flip_1,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_flip_2,0.0,Unknown
"pub_('5',)_priv_('A', 'Q')_-7.5_8_2",draw_deck_flip_3,0.0,Unknown
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",take_discard_3,0.0,Unknown
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",draw_deck_2,0.0,Unknown
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",draw_deck_3,0.0,Unknown
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",draw_deck_flip_2,0.0,Unknown
"pub_('5', '8')_priv_('A', 'Q')_-7.0_7_3",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",take_discard_1,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",take_discard_2,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",take_discard_3,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('9', 'K')_2.5_2_1",draw_deck_flip_3,0.0,Unknown
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",take_discard_3,0.0,Unknown
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",draw_deck_2,0.0,Unknown
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",draw_deck_3,0.0,Unknown
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",draw_deck_flip_2,0.0,Unknown
"pub_('2', '7')_priv_('9', 'K')_-0.5_5_3",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",take_discard_1,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",take_discard_2,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",take_discard_3,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('6', 'K')_-7.0_8_1",draw_deck_flip_3,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",take_discard_2,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",take_discard_3,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_1,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_2,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_3,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_flip_1,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_flip_2,0.0,Unknown
"pub_('8',)_priv_('6', 'K')_2.0_A_2",draw_deck_flip_3,0.0,Unknown
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",take_discard_3,0.0,Unknown
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",draw_deck_2,0.0,Unknown
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",draw_deck_3,0.0,Unknown
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",draw_deck_flip_2,0.0,Unknown
"pub_('8', 'A')_priv_('6', 'K')_-7.0_10_3",draw_deck_flip_3,0.0,Unknown
"pub_('10', '8', 'A')_priv_('K',)_13.5_10_4",draw_deck_3,0.0,Unknown
"pub_('10', '8', 'A')_priv_('K',)_13.5_10_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",take_discard_1,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",take_discard_2,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",take_discard_3,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('2', 'K')_-8.0_Q_1",draw_deck_flip_3,0.0,Unknown
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",take_discard_3,0.0,Unknown
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",draw_deck_2,0.0,Unknown
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",draw_deck_3,0.0,Unknown
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",draw_deck_flip_2,0.0,Unknown
"pub_('K', 'Q')_priv_('2', 'K')_-11.0_A_3",draw_deck_flip_3,0.0,Unknown
"pub_('A', 'K', 'Q')_priv_('K',)_-17.0_7_4",draw_deck_3,0.0,Unknown
"pub_('A', 'K', 'Q')_priv_('K',)_-17.0_7_4",draw_deck_flip_3,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",take_discard_1,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",take_discard_2,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",take_discard_3,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_flip_1,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('10', 'K')_-9.0_9_1",draw_deck_flip_3,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",take_discard_2,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",take_discard_3,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_1,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_2,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_3,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_flip_1,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_flip_2,0.0,Unknown
"pub_('9',)_priv_('10', 'K')_-0.5_5_2",draw_deck_flip_3,0.0,Unknown
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",take_discard_3,0.0,Unknown
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",draw_deck_2,0.0,Unknown
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",draw_deck_3,0.0,Unknown
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",draw_deck_flip_2,0.0,Unknown
"pub_('5', '9')_priv_('10', 'K')_13.0_9_3",draw_deck_flip_3,0.0,Unknown
"pub_('5', '9', '9')_priv_('10',)_-3.0_8_4",draw_deck_3,0.0,Unknown
"pub_('5', '9', '9')_priv_('10',)_-3.0_8_4",draw_deck_flip_3,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",take_discard_1,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",take_discard_2,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_0,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_1,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_2,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_flip_0,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_flip_1,0.0,Unknown
"pub_('J',)_priv_('K',)_-1.5_4_2",draw_deck_flip_2,0.0,Unknown
"pub_('4', 'J')_priv_('K',)_2.5_J_3",take_discard_2,0.0,Unknown
"pub_('4', 'J')_priv_('K',)_2.5_J_3",draw_deck_1,0.0,Unknown
"pub_('4', 'J')_priv_('K',)_2.5_J_3",draw_deck_2,0.0,Unknown
"pub_('4', 'J')_priv_('K',)_2.5_J_3",draw_deck_flip_1,0.0,Unknown
"pub_('4', 'J')_priv_('K',)_2.5_J_3",draw_deck_flip_2,0.0,Unknown
"pub_('4', 'J', 'J')_priv_('K',)_5.0_A_4",draw_deck_2,0.0,Unknown
"pub_('4', 'J', 'J')_priv_('K',)_5.0_A_4",draw_deck_flip_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",take_discard_1,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",take_discard_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",take_discard_3,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_0,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_1,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_2,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_3,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_flip_0,0.0,Unknown
"pub_()_priv_('7', 'A')_-9.0_10_1",draw_deck_flip_1,0.0,Unknown
