state,action,q_value,last_action
"pub_('3', '4', '9')_priv_('J',)_-7.0_6_4",take_discard_3,-0.49000000000000005,"g_34_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'A')_priv_('2',)_-9.0_K_4",take_discard_3,-0.49000000000000005,"g_36_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'J')_priv_('10',)_-4.5_8_4",take_discard_3,-0.49000000000000005,"g_40_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'K')_priv_('5',)_-5.5_J_4",take_discard_3,-0.49000000000000005,"g_41_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', '9')_priv_('2',)_-7.0_7_4",take_discard_3,-0.49000000000000005,"g_43_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'J', 'J')_priv_('4',)_-6.5_9_4",take_discard_2,-0.49000000000000005,"g_48_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('4', '9', 'K')_priv_('9',)_-14.0_5_4",draw_deck_3,-0.49000000000000005,"g_51_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('4', '4', 'K')_priv_('8',)_-5.5_9_4",take_discard_3,-0.49000000000000005,"g_53_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', '9')_priv_('10',)_-7.0_K_4",take_discard_3,-0.49000000000000005,"g_57_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'A', 'K')_priv_('A',)_-12.0_Q_4",take_discard_3,-0.49000000000000005,"g_60_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', 'Q')_priv_('8',)_-7.0_9_4",take_discard_3,-0.49000000000000005,"g_62_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', 'J')_priv_('Q',)_-4.0_8_4",take_discard_3,-0.49000000000000005,"g_67_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'K')_priv_('6',)_-6.0_8_4",take_discard_3,-0.49000000000000005,"g_75_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', 'A', 'K')_priv_('3',)_-8.5_9_4",take_discard_3,-0.49000000000000005,"g_82_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '9', 'J')_priv_('3',)_-6.0_7_4",take_discard_3,-0.49000000000000005,"g_83_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '7', '9')_priv_('A',)_-1.5_A_4",take_discard_3,-0.49000000000000005,"g_91_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', '9')_priv_('A',)_-7.5_7_4",take_discard_3,-0.49000000000000005,"g_92_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'Q')_priv_('3',)_-8.5_K_4",take_discard_3,-0.49000000000000005,"g_93_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '6', 'J')_priv_('A',)_-4.5_4_4",take_discard_3,-0.49000000000000005,"g_96_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'K')_priv_('4',)_-8.5_10_4",take_discard_3,-0.49000000000000005,"g_99_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '5', '7')_priv_('J',)_-11.0_Q_4",draw_deck_3,-0.49000000000000005,"g_101_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '8', 'J')_priv_('3',)_-9.0_K_4",take_discard_3,-0.49000000000000005,"g_102_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '8')_priv_('7',)_-7.5_10_4",take_discard_3,-0.49000000000000005,"g_106_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'K')_priv_('10',)_-6.5_10_4",take_discard_3,-0.49000000000000005,"g_108_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'Q')_priv_('K',)_-6.0_9_4",take_discard_3,-0.49000000000000005,"g_109_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '7', 'Q')_priv_('10',)_1.0_2_4",take_discard_3,-0.49000000000000005,"g_117_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'A')_priv_('J',)_-9.0_8_4",take_discard_3,-0.49000000000000005,"g_120_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'A')_priv_('A',)_-6.0_4_4",take_discard_3,-0.49000000000000005,"g_121_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', '9')_priv_('A',)_-4.5_4_4",take_discard_3,-0.49000000000000005,"g_122_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'J')_priv_('7',)_-12.0_5_4",take_discard_3,-0.49000000000000005,"g_123_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '7')_priv_('2',)_-9.5_K_4",take_discard_3,-0.49000000000000005,"g_125_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '8', '9')_priv_('10',)_-7.0_Q_4",take_discard_3,-0.49000000000000005,"g_128_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'K', 'Q')_priv_('2',)_10.0_K_4",take_discard_3,-0.49000000000000005,"g_129_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'K')_priv_('7',)_-1.5_4_4",take_discard_3,-0.49000000000000005,"g_130_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '9', 'Q')_priv_('J',)_-5.5_4_4",take_discard_3,-0.49000000000000005,"g_131_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '9', 'Q')_priv_('J',)_-5.5_4_4",draw_deck_3,-0.49000000000000005,"g_701_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '2', 'Q')_priv_('K',)_-3.5_8_4",take_discard_3,-0.49000000000000005,"g_132_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '6', '9')_priv_('5',)_-3.0_4_4",take_discard_3,-0.49000000000000005,"g_136_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '6', 'Q')_priv_('2',)_-9.0_K_4",take_discard_3,-0.49000000000000005,"g_137_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', '8')_priv_('3',)_-2.5_3_4",take_discard_3,-0.49000000000000005,"g_138_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'K', 'Q')_priv_('3',)_0.0_A_4",take_discard_3,-0.49000000000000005,"g_140_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', 'K')_priv_('A',)_-10.5_Q_4",take_discard_3,-0.49000000000000005,"g_144_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'J', 'K')_priv_('Q',)_-5.0_8_4",take_discard_3,-0.49000000000000005,"g_146_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '7', '9')_priv_('8',)_-7.0_K_4",take_discard_3,-0.49000000000000005,"g_147_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '8')_priv_('7',)_-8.0_Q_4",take_discard_3,-0.49000000000000005,"g_148_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'K')_priv_('8',)_-6.5_9_4",take_discard_3,-0.49000000000000005,"g_153_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', '9')_priv_('3',)_-13.5_K_4",take_discard_3,-0.49000000000000005,"g_154_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '9', 'J')_priv_('Q',)_-6.5_K_4",take_discard_3,-0.49000000000000005,"g_159_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', '8')_priv_('7',)_-8.0_K_4",take_discard_3,-0.49000000000000005,"g_165_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', 'K')_priv_('A',)_-7.5_7_4",take_discard_3,-0.49000000000000005,"g_166_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', 'K')_priv_('4',)_8.5_8_4",take_discard_3,-0.49000000000000005,"g_170_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'A')_priv_('4',)_-8.0_10_4",take_discard_3,-0.49000000000000005,"g_175_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', '8')_priv_('3',)_-2.0_3_4",take_discard_3,-0.49000000000000005,"g_179_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'K')_priv_('10',)_0.0_10_4",take_discard_3,-0.49000000000000005,"g_188_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', '9', 'Q')_priv_('K',)_-1.0_3_4",draw_deck_3,-0.49000000000000005,"g_189_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '4', 'J')_priv_('Q',)_-5.0_9_4",take_discard_3,-0.49000000000000005,"g_198_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '8', 'J')_priv_('J',)_-10.5_Q_4",take_discard_3,-0.49000000000000005,"g_201_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', '8')_priv_('A',)_-4.0_3_4",take_discard_3,-0.49000000000000005,"g_202_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', 'Q')_priv_('6',)_-2.0_4_4",draw_deck_3,-0.49000000000000005,"g_206_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('8', '9', 'Q')_priv_('9',)_-15.0_6_4",take_discard_3,-0.49000000000000005,"g_207_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'A', 'Q')_priv_('5',)_-1.5_4_4",take_discard_3,-0.49000000000000005,"g_208_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'Q')_priv_('7',)_-6.0_8_4",draw_deck_3,-0.49000000000000005,"g_212_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '2', '9')_priv_('A',)_-8.5_8_4",take_discard_3,-0.49000000000000005,"g_214_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'A', 'J')_priv_('Q',)_-5.5_Q_4",take_discard_3,-0.49000000000000005,"g_219_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'K')_priv_('5',)_-8.5_Q_4",draw_deck_3,-0.49000000000000005,"g_222_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('8', 'J', 'K')_priv_('A',)_-2.0_2_4",take_discard_3,-0.49000000000000005,"g_223_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'Q')_priv_('6',)_-0.5_2_4",take_discard_3,-0.49000000000000005,"g_226_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '2', '3')_priv_('6',)_-7.5_K_4",take_discard_3,-0.49000000000000005,"g_232_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '9', 'Q')_priv_('2',)_-1.5_A_4",draw_deck_3,-0.49000000000000005,"g_235_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '3', '8')_priv_('Q',)_-6.0_K_4",take_discard_3,-0.49000000000000005,"g_237_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'J', 'Q')_priv_('3',)_-9.0_10_4",take_discard_3,-0.49000000000000005,"g_238_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'K', 'Q')_priv_('6',)_10.5_9_4",take_discard_3,-0.49000000000000005,"g_243_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', 'J', 'Q')_priv_('6',)_-3.0_5_4",take_discard_3,-0.49000000000000005,"g_245_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '3', '5')_priv_('2',)_-8.0_6_4",take_discard_3,-0.49000000000000005,"g_248_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'J', 'K')_priv_('4',)_-3.5_5_4",draw_deck_3,-0.49000000000000005,"g_249_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('5', '8', 'Q')_priv_('4',)_-9.0_10_4",take_discard_3,-0.49000000000000005,"g_253_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', 'Q')_priv_('2',)_-8.0_8_4",take_discard_3,-0.49000000000000005,"g_254_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', 'J', 'K')_priv_('10',)_-4.0_8_4",take_discard_3,-0.49000000000000005,"g_256_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'Q')_priv_('8',)_-2.5_6_4",take_discard_3,-0.49000000000000005,"g_258_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', '9')_priv_('J',)_-6.5_5_4",take_discard_3,-0.49000000000000005,"g_259_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '4', '9')_priv_('2',)_-6.0_7_4",take_discard_3,-0.49000000000000005,"g_260_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', 'Q')_priv_('4',)_-4.0_5_4",take_discard_3,-0.49000000000000005,"g_265_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'J', 'K')_priv_('2',)_-7.0_7_4",take_discard_3,-0.49000000000000005,"g_266_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'K', 'Q')_priv_('9',)_0.0_3_4",take_discard_3,-0.49000000000000005,"g_268_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'K')_priv_('9',)_-2.5_6_4",take_discard_3,-0.49000000000000005,"g_272_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', 'Q')_priv_('5',)_-7.5_9_4",take_discard_3,-0.49000000000000005,"g_273_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '8', '9')_priv_('J',)_-11.5_10_4",take_discard_3,-0.49000000000000005,"g_276_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '10', 'K')_priv_('4',)_-7.0_9_4",take_discard_3,-0.49000000000000005,"g_279_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', 'K')_priv_('J',)_-6.5_5_4",take_discard_3,-0.49000000000000005,"g_281_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', 'Q')_priv_('7',)_-7.0_J_4",take_discard_3,-0.49000000000000005,"g_282_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '9', 'A')_priv_('K',)_-4.0_8_4",take_discard_3,-0.49000000000000005,"g_284_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', '8')_priv_('A',)_-2.5_2_4",take_discard_3,-0.49000000000000005,"g_285_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '4', '9')_priv_('8',)_-4.0_7_4",draw_deck_3,-0.49000000000000005,"g_289_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('4', '7', 'Q')_priv_('10',)_1.0_2_4",take_discard_3,-0.49000000000000005,"g_292_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '9', 'J')_priv_('5',)_-12.5_7_4",take_discard_2,-0.49000000000000005,"g_294_r_4: {'type': 'take_discard', 'position': 2}"
"pub_('10', '8', 'Q')_priv_('A',)_-10.0_9_4",draw_deck_3,-0.49000000000000005,"g_297_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('8', '9', 'A')_priv_('8',)_-10.0_2_4",take_discard_3,-0.49000000000000005,"g_300_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', '9')_priv_('8',)_2.5_J_4",take_discard_3,-0.49000000000000005,"g_303_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '8', 'Q')_priv_('K',)_-7.5_K_4",draw_deck_3,-0.49000000000000005,"g_304_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('5', 'K', 'Q')_priv_('K',)_-14.0_4_4",take_discard_3,-0.49000000000000005,"g_305_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '5', '9')_priv_('4',)_-8.5_K_4",take_discard_3,-0.49000000000000005,"g_309_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'Q')_priv_('5',)_-9.0_4_4",take_discard_3,-0.49000000000000005,"g_310_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', 'K')_priv_('J',)_-8.5_7_4",take_discard_3,-0.49000000000000005,"g_311_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'Q')_priv_('2',)_5.0_5_4",take_discard_3,-0.49000000000000005,"g_314_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '9', 'K')_priv_('3',)_-9.0_10_4",draw_deck_3,-0.49000000000000005,"g_316_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', '9', 'K')_priv_('Q',)_-6.0_8_4",take_discard_3,-0.49000000000000005,"g_317_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'A')_priv_('2',)_0.5_J_4",take_discard_3,-0.49000000000000005,"g_319_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '8')_priv_('K',)_-1.5_5_4",take_discard_3,-0.49000000000000005,"g_320_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', 'Q')_priv_('10',)_0.0_3_4",take_discard_3,-0.49000000000000005,"g_324_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '9', 'Q')_priv_('7',)_1.5_A_4",take_discard_3,-0.49000000000000005,"g_327_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '8', 'J')_priv_('Q',)_-5.5_9_4",take_discard_3,-0.49000000000000005,"g_328_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', 'A', 'K')_priv_('3',)_-8.5_5_4",take_discard_3,-0.49000000000000005,"g_329_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '6')_priv_('6',)_-16.5_Q_4",take_discard_3,-0.49000000000000005,"g_333_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'K', 'Q')_priv_('5',)_-3.0_4_4",take_discard_3,-0.49000000000000005,"g_334_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'K', 'Q')_priv_('5',)_-3.0_4_4",draw_deck_3,-0.49000000000000005,"g_886_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '8', '9')_priv_('8',)_-8.0_J_4",take_discard_3,-0.49000000000000005,"g_336_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', 'K')_priv_('7',)_-5.5_8_4",take_discard_3,-0.49000000000000005,"g_348_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '7', 'J')_priv_('2',)_-4.0_5_4",draw_deck_3,-0.49000000000000005,"g_349_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '8', '9')_priv_('5',)_-8.5_K_4",take_discard_3,-0.49000000000000005,"g_352_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '6', '9')_priv_('K',)_2.5_A_4",take_discard_3,-0.49000000000000005,"g_357_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'J')_priv_('7',)_-6.0_Q_4",take_discard_3,-0.49000000000000005,"g_361_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'J', 'Q')_priv_('3',)_-3.0_4_4",take_discard_3,-0.49000000000000005,"g_362_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '9', 'Q')_priv_('8',)_-7.5_10_4",draw_deck_3,-0.49000000000000005,"g_367_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', 'A', 'J')_priv_('3',)_-8.0_10_4",take_discard_3,-0.49000000000000005,"g_368_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'K', 'Q')_priv_('8',)_-8.0_10_4",take_discard_3,-0.49000000000000005,"g_369_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'Q')_priv_('2',)_-9.0_9_4",take_discard_3,-0.49000000000000005,"g_371_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'K')_priv_('10',)_-6.0_9_4",take_discard_3,-0.49000000000000005,"g_372_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '8', 'K')_priv_('3',)_-14.0_10_4",take_discard_3,-0.49000000000000005,"g_373_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '9', 'Q')_priv_('3',)_-5.0_5_4",take_discard_3,-0.49000000000000005,"g_374_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'A')_priv_('7',)_-7.0_Q_4",take_discard_3,-0.49000000000000005,"g_376_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', 'A')_priv_('7',)_-5.0_8_4",take_discard_3,-0.49000000000000005,"g_377_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'J')_priv_('A',)_-6.0_6_4",take_discard_3,-0.49000000000000005,"g_383_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'K')_priv_('5',)_11.5_K_4",take_discard_3,-0.49000000000000005,"g_387_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', 'J', 'K')_priv_('8',)_-5.5_8_4",take_discard_3,-0.49000000000000005,"g_388_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('8', '9', 'K')_priv_('3',)_10.5_K_4",take_discard_3,-0.49000000000000005,"g_389_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', 'J')_priv_('6',)_1.5_A_4",take_discard_3,-0.49000000000000005,"g_390_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'K')_priv_('2',)_-4.0_4_4",take_discard_3,-0.49000000000000005,"g_391_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '7', 'J')_priv_('4',)_-8.0_10_4",take_discard_3,-0.49000000000000005,"g_392_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', 'Q')_priv_('6',)_-0.5_2_4",take_discard_3,-0.49000000000000005,"g_393_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '4', '8')_priv_('5',)_5.5_4_4",take_discard_3,-0.49000000000000005,"g_395_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('J', 'J', 'Q')_priv_('2',)_-9.0_K_4",take_discard_3,-0.49000000000000005,"g_406_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', '8')_priv_('5',)_-8.5_K_4",take_discard_3,-0.49000000000000005,"g_408_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '7', '8')_priv_('8',)_-10.0_2_4",take_discard_3,-0.49000000000000005,"g_411_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '7', 'Q')_priv_('3',)_-9.5_10_4",draw_deck_2,-0.49000000000000005,"g_415_r_4: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('8', '9', 'K')_priv_('4',)_-9.5_Q_4",draw_deck_3,-0.49000000000000005,"g_417_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('6', '8', 'K')_priv_('6',)_-13.5_7_4",take_discard_3,-0.49000000000000005,"g_422_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '5', 'Q')_priv_('8',)_-4.0_6_4",take_discard_3,-0.49000000000000005,"g_423_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'A', 'K')_priv_('Q',)_-7.5_10_4",draw_deck_3,-0.49000000000000005,"g_424_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('6', '7', 'K')_priv_('9',)_-8.0_Q_4",take_discard_3,-0.49000000000000005,"g_425_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '7', '8')_priv_('5',)_-6.0_9_4",take_discard_3,-0.49000000000000005,"g_427_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '7')_priv_('Q',)_-4.5_9_4",take_discard_3,-0.49000000000000005,"g_428_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '5', '6')_priv_('K',)_-6.0_10_4",take_discard_3,-0.49000000000000005,"g_429_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '8', 'A')_priv_('2',)_-9.5_Q_4",take_discard_3,-0.49000000000000005,"g_431_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '4', '7')_priv_('J',)_-9.0_8_4",take_discard_3,-0.49000000000000005,"g_433_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '9', 'J')_priv_('6',)_-4.0_7_4",take_discard_3,-0.49000000000000005,"g_434_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '8', 'K')_priv_('J',)_-3.5_2_4",draw_deck_3,-0.49000000000000005,"g_439_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '9', 'Q')_priv_('7',)_2.5_J_4",take_discard_3,-0.49000000000000005,"g_445_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', 'K')_priv_('9',)_-6.5_10_4",take_discard_3,-0.49000000000000005,"g_449_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'K')_priv_('7',)_1.5_A_4",take_discard_3,-0.49000000000000005,"g_450_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', 'J', 'Q')_priv_('7',)_2.0_A_4",take_discard_3,-0.49000000000000005,"g_451_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '6', '7')_priv_('3',)_-13.5_K_4",take_discard_3,-0.49000000000000005,"g_453_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', 'A', 'K')_priv_('5',)_-15.5_Q_4",take_discard_3,-0.49000000000000005,"g_456_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', 'K', 'Q')_priv_('2',)_-13.0_10_4",take_discard_3,-0.49000000000000005,"g_459_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '3', '8')_priv_('3',)_-7.5_4_4",take_discard_3,-0.49000000000000005,"g_465_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('2', '8', 'Q')_priv_('8',)_-18.0_10_4",take_discard_3,-0.49000000000000005,"g_467_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('3', '7', '8')_priv_('A',)_-0.5_J_4",draw_deck_3,-0.49000000000000005,"g_468_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('4', '7', 'J')_priv_('2',)_-5.0_6_4",take_discard_3,-0.49000000000000005,"g_469_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('7', '9', 'Q')_priv_('4',)_-9.5_K_4",take_discard_3,-0.49000000000000005,"g_475_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('9', 'J', 'K')_priv_('Q',)_-2.5_6_4",take_discard_3,-0.49000000000000005,"g_476_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('6', '9', 'K')_priv_('K',)_-12.0_2_4",take_discard_3,-0.49000000000000005,"g_477_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '9', 'K')_priv_('A',)_-8.0_7_4",take_discard_3,-0.49000000000000005,"g_479_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '7', '8')_priv_('4',)_1.0_J_4",take_discard_3,-0.49000000000000005,"g_483_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', '8', 'A')_priv_('3',)_-5.0_6_4",take_discard_3,-0.49000000000000005,"g_485_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'K', 'Q')_priv_('5',)_11.0_K_4",take_discard_3,-0.49000000000000005,"g_489_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('5', '6', 'A')_priv_('3',)_-9.0_K_4",take_discard_3,-0.49000000000000005,"g_490_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', 'Q')_priv_('2',)_-9.0_9_4",take_discard_3,-0.49000000000000005,"g_492_r_4: {'type': 'take_discard', 'position': 3}"
