state,action,q_value
"pub_('10', '7', 'J')_priv_('A',)_-2.0_2_4",3,1.0099999904632568
"pub_()_priv_('3', '6')_-7.5_10_1",7,0.009999999776482582
"pub_('6',)_priv_('3', '6')_-4.5_8_2",5,0.009999999776482582
"pub_('5', '6')_priv_('3', '6')_-8.0_Q_3",10,0.009999999776482582
"pub_('5', '6', 'A')_priv_('6',)_-1.0_5_4",5,0.009999999776482582
"pub_()_priv_('A', 'J')_0.5_4_1",1,0.009999999776482582
"pub_('4',)_priv_('A', 'J')_1.0_3_2",4,0.009999999776482582
"pub_('3', '4')_priv_('A', 'J')_0.5_A_3",3,0.009999999776482582
"pub_('3', '4', 'A')_priv_('A',)_-8.5_7_4",3,-0.49000000953674316
"pub_()_priv_('7', 'J')_-8.5_9_1",7,0.009999999776482582
"pub_('J',)_priv_('7', 'J')_-9.5_Q_2",5,0.009999999776482582
"pub_('5', 'J')_priv_('7', 'J')_-4.0_8_3",3,0.009999999776482582
"pub_('4', '5', 'J')_priv_('J',)_3.5_4_4",3,0.20999999344348907
"pub_()_priv_('2', 'Q')_3.0_A_1",3,0.009999999776482582
"pub_('A',)_priv_('2',)_-6.0_8_2",7,0.009999999776482582
"pub_('3', 'A')_priv_('2',)_-2.5_6_3",5,0.009999999776482582
"pub_('3', '4', 'A')_priv_('2',)_-4.0_5_4",3,1.0099999904632568
"pub_()_priv_('10', 'A')_9.5_10_1",1,0.009999999776482582
"pub_('10',)_priv_('10', 'A')_-6.5_8_2",5,0.009999999776482582
"pub_('10', '2')_priv_('10', 'A')_-8.0_9_3",10,0.009999999776482582
"pub_('10', '2', 'J')_priv_('10',)_-20.0_Q_4",5,1.0099999904632568
"pub_()_priv_('5', '8')_7.5_8_1",1,0.009999999776482582
"pub_('8',)_priv_('5', '8')_-2.5_3_2",5,0.009999999776482582
"pub_('4', '8')_priv_('5', '8')_7.5_4_3",3,0.009999999776482582
"pub_('4', '4', '8')_priv_('8',)_-10.0_2_4",5,1.0099999904632568
"pub_()_priv_('8', 'K')_-5.0_7_1",10,0.009999999776482582
"pub_('5',)_priv_('8',)_-9.0_K_2",7,0.009999999776482582
"pub_('4', '5')_priv_('8',)_6.0_8_3",4,0.009999999776482582
"pub_('4', '5', '8')_priv_('8',)_-17.0_9_4",5,1.0099999904632568
"pub_()_priv_('8', 'K')_12.0_8_1",3,0.009999999776482582
"pub_('8',)_priv_('8',)_-6.0_Q_2",7,0.009999999776482582
"pub_('3', '8')_priv_('8',)_2.5_A_3",4,0.009999999776482582
"pub_('3', '8', 'A')_priv_('8',)_-18.0_K_4",5,1.0099999904632568
"pub_()_priv_('5', '5')_-6.0_7_1",7,0.009999999776482582
"pub_('10',)_priv_('5', '5')_-20.0_Q_2",1,0.009999999776482582
"pub_('10', '10')_priv_('5', '5')_-12.0_7_3",6,0.009999999776482582
"pub_('10', '10', '5')_priv_('5',)_-9.0_4_4",5,1.0099999904632568
"pub_()_priv_('4', '9')_-13.5_8_1",8,0.009999999776482582
"pub_('9',)_priv_('4', '9')_-14.0_K_2",1,0.009999999776482582
"pub_('4', '9')_priv_('4', '9')_-14.0_10_3",6,0.009999999776482582
"pub_('4', '9', '9')_priv_('4',)_-14.0_10_4",5,1.0099999904632568
"pub_()_priv_('4', 'Q')_0.0_3_1",7,0.009999999776482582
"pub_('10',)_priv_('4', 'Q')_1.5_J_2",9,0.009999999776482582
"pub_('10', 'J')_priv_('4',)_-7.0_7_3",5,0.009999999776482582
"pub_('10', '4', 'J')_priv_('4',)_-4.5_J_4",10,1.0099999904632568
"pub_()_priv_('10', '6')_9.0_10_1",3,0.009999999776482582
"pub_('10',)_priv_('10',)_-6.0_7_2",7,0.009999999776482582
"pub_('10', 'K')_priv_('10',)_-2.5_10_3",5,0.009999999776482582
"pub_('10', 'K', 'K')_priv_('10',)_-14.0_4_4",5,1.0099999904632568
"pub_()_priv_('6', '9')_-4.0_8_1",3,0.009999999776482582
"pub_('2',)_priv_('6',)_-4.0_7_2",7,0.009999999776482582
"pub_('2', '8')_priv_('6',)_8.0_6_3",4,0.009999999776482582
"pub_('2', '6', '8')_priv_('6',)_-7.0_A_4",10,-0.49000000953674316
"pub_()_priv_('3', '5')_-10.0_7_1",7,0.009999999776482582
"pub_('3',)_priv_('3', '5')_-8.0_Q_2",5,0.009999999776482582
"pub_('3', 'J')_priv_('3', '5')_2.0_2_3",3,0.009999999776482582
"pub_('2', '3', 'J')_priv_('3',)_-10.0_7_4",5,1.0099999904632568
"pub_()_priv_('6', 'A')_-6.5_8_1",7,0.009999999776482582
"pub_('A',)_priv_('6', 'A')_-7.5_9_2",5,0.009999999776482582
"pub_('5', 'A')_priv_('6', 'A')_-4.5_8_3",10,0.009999999776482582
"pub_('3', '5', 'A')_priv_('A',)_-11.5_10_4",3,1.0099999904632568
"pub_()_priv_('8', 'K')_-9.0_3_1",10,0.009999999776482582
"pub_('7',)_priv_('8',)_-6.5_Q_2",3,0.009999999776482582
"pub_('7', '9')_priv_()_-15.0_6_3",8,0.009999999776482582
"pub_('7', '9', '9')_priv_()_11.5_7_4",4,1.0099999904632568
"pub_()_priv_('9', 'A')_-1.5_6_1",7,0.009999999776482582
"pub_('2',)_priv_('9', 'A')_10.0_9_2",4,0.009999999776482582
"pub_('2', '9')_priv_('9', 'A')_-0.5_9_3",10,0.009999999776482582
"pub_('2', '5', '9')_priv_('9',)_-7.0_2_4",5,1.0099999904632568
"pub_()_priv_('2', '7')_4.5_7_1",1,0.009999999776482582
"pub_('7',)_priv_('2', '7')_-12.0_Q_2",1,0.009999999776482582
"pub_('2', '7')_priv_('2', '7')_-3.0_A_3",6,0.009999999776482582
"pub_('2', '7', '7')_priv_('2',)_-8.0_6_4",5,1.0099999904632568
"pub_()_priv_('10', '5')_-9.0_3_1",8,0.009999999776482582
"pub_('10',)_priv_('10', '5')_-5.5_9_2",5,0.009999999776482582
"pub_('10', 'Q')_priv_('10', '5')_-2.0_10_3",3,0.009999999776482582
"pub_('10', 'A', 'Q')_priv_('10',)_-9.0_A_4",6,-0.1899999976158142
"pub_()_priv_('5', '9')_-2.0_6_1",7,0.009999999776482582
"pub_('3',)_priv_('5', '9')_6.5_3_2",3,0.009999999776482582
"pub_('3', '3')_priv_('5',)_9.0_5_3",4,0.009999999776482582
"pub_('3', '3', '5')_priv_('5',)_-5.0_J_4",5,1.0099999904632568
"pub_()_priv_('10', '7')_-4.5_A_1",3,0.009999999776482582
"pub_('9',)_priv_('7',)_0.0_7_2",10,0.009999999776482582
"pub_('9', '9')_priv_()_5.0_J_3",1,0.009999999776482582
"pub_('9', '9', 'J')_priv_()_3.0_2_4",4,1.0099999904632568
"pub_()_priv_('5', 'J')_-12.0_7_1",1,0.009999999776482582
"pub_('5',)_priv_('5', 'J')_-5.5_Q_2",7,0.009999999776482582
"pub_('5', 'Q')_priv_('5', 'J')_-6.5_6_3",3,0.009999999776482582
"pub_('4', '5', 'Q')_priv_('5',)_-15.5_10_4",10,-0.49000000953674316
"pub_()_priv_('6', 'A')_-8.5_8_1",7,0.009999999776482582
"pub_('4',)_priv_('6', 'A')_-10.5_Q_2",5,0.009999999776482582
"pub_('3', '4')_priv_('6', 'A')_-4.0_7_3",10,0.009999999776482582
"pub_('3', '4', 'K')_priv_('A',)_2.5_3_4",9,1.0099999904632568
"pub_()_priv_('4', '6')_-6.0_7_1",7,0.009999999776482582
"pub_('Q',)_priv_('4', '6')_-7.5_8_2",3,0.009999999776482582
"pub_('A', 'Q')_priv_('4',)_-4.5_5_3",5,0.009999999776482582
"pub_('7', 'A', 'Q')_priv_('4',)_-2.5_4_4",10,-0.49000000953674316
"pub_()_priv_('A', 'K')_-7.5_10_1",7,0.009999999776482582
"pub_('8',)_priv_('A', 'K')_-8.0_10_2",3,0.009999999776482582
"pub_('4', '8')_priv_('A',)_-4.0_3_3",5,0.009999999776482582
"pub_('4', '8', '8')_priv_('A',)_-5.5_6_4",10,0.009999999776482582
"pub_()_priv_('3', '4')_-9.0_10_1",7,0.009999999776482582
"pub_('Q',)_priv_('3', '4')_-7.5_K_2",5,0.009999999776482582
"pub_('J', 'Q')_priv_('3', '4')_-5.5_7_3",3,0.009999999776482582
"pub_('5', 'J', 'Q')_priv_('3',)_0.0_A_4",10,1.0099999904632568
"pub_()_priv_('6', '6')_-6.0_9_1",7,0.009999999776482582
"pub_('9',)_priv_('6', '6')_2.5_J_2",4,0.009999999776482582
"pub_('9', 'J')_priv_('6', '6')_-16.0_10_3",10,0.009999999776482582
"pub_('9', 'J', 'K')_priv_('6',)_-1.5_4_4",3,-0.49000000953674316
"pub_()_priv_('5', '6')_-1.0_4_1",7,0.009999999776482582
"pub_('7',)_priv_('5', '6')_1.0_A_2",9,0.009999999776482582
"pub_('7', 'A')_priv_('5',)_-7.5_Q_3",5,0.009999999776482582
"pub_('7', 'A', 'Q')_priv_('5',)_-3.0_5_4",10,-0.49000000953674316
"pub_()_priv_('3', '7')_-1.0_4_1",7,0.009999999776482582
"pub_('3',)_priv_('3', '7')_-7.0_10_2",5,0.009999999776482582
"pub_('2', '3')_priv_('3', '7')_4.5_J_3",3,0.009999999776482582
"pub_('2', '3', 'J')_priv_('3',)_-13.0_10_4",5,1.0099999904632568
"pub_()_priv_('10', '8')_3.0_J_1",3,0.010900000110268593
"pub_()_priv_('10', '8')_3.0_J_1",9,0.009999999776482582
"pub_('J',)_priv_('8',)_-7.0_Q_2",7,0.009999999776482582
"pub_('3', 'J')_priv_('8',)_-7.5_K_3",5,0.009999999776482582
"pub_('3', 'J', 'J')_priv_('8',)_-1.0_6_4",10,0.009999999776482582
"pub_()_priv_('7', '9')_-8.0_Q_1",3,0.009999999776482582
"pub_('10',)_priv_('7',)_-2.0_3_2",10,0.009999999776482582
"pub_('10', '3')_priv_()_10.0_10_3",1,0.009999999776482582
"pub_('10', '10', '3')_priv_()_2.0_A_4",4,1.0099999904632568
"pub_()_priv_('10', 'Q')_-13.0_7_1",10,0.009999999776482582
"pub_('5',)_priv_('10',)_1.5_2_2",9,0.009999999776482582
"pub_('2', '5')_priv_()_-7.0_9_3",7,0.009999999776482582
"pub_('2', '5', 'J')_priv_()_7.5_5_4",4,1.0099999904632568
"pub_()_priv_('6', 'Q')_-6.5_9_1",10,0.009999999776482582
"pub_('5',)_priv_('6',)_0.5_5_2",9,0.009999999776482582
"pub_('5', '5')_priv_()_-2.0_3_3",7,0.009999999776482582
"pub_('2', '5', '5')_priv_()_0.5_J_4",4,1.0099999904632568
"pub_()_priv_('5', 'A')_-2.5_6_1",7,0.009999999776482582
"pub_('7',)_priv_('5', 'A')_-7.5_K_2",5,0.009999999776482582
"pub_('3', '7')_priv_('5', 'A')_-8.0_Q_3",3,0.009999999776482582
"pub_('3', '7', 'J')_priv_('A',)_-10.0_10_4",10,1.0099999904632568
"pub_()_priv_('3', 'Q')_-1.0_4_1",7,0.009999999776482582
"pub_('K',)_priv_('3', 'Q')_1.0_A_2",3,0.009999999776482582
"pub_('A', 'K')_priv_('3',)_-8.0_6_3",5,0.009999999776482582
"pub_('2', 'A', 'K')_priv_('3',)_-2.5_4_4",3,-0.49000000953674316
"pub_()_priv_('10', 'A')_-6.0_8_1",7,0.009999999776482582
"pub_('7',)_priv_('10', 'A')_-3.0_6_2",3,0.009999999776482582
"pub_('5', '7')_priv_('A',)_8.0_7_3",4,0.009999999776482582
"pub_('5', '7', '7')_priv_('A',)_-3.5_4_4",10,1.0099999904632568
"pub_()_priv_('5', '9')_-7.0_A_1",1,0.009999999776482582
"pub_('9',)_priv_('5', '9')_-8.5_10_2",7,0.009999999776482582
"pub_('3', '9')_priv_('5', '9')_2.5_A_3",3,0.009999999776482582
"pub_('3', '9', 'A')_priv_('9',)_-8.0_A_4",5,0.20999999344348907
"pub_()_priv_('2', '7')_0.0_4_1",7,0.009999999776482582
"pub_('5',)_priv_('2', '7')_-7.0_K_2",5,0.009999999776482582
"pub_('5', 'A')_priv_('2', '7')_0.0_3_3",3,0.009999999776482582
"pub_('5', '8', 'A')_priv_('2',)_-1.5_2_4",10,1.0099999904632568
"pub_()_priv_('2', '5')_3.5_J_1",1,0.009999999776482582
"pub_('J',)_priv_('2', '5')_-6.5_10_2",5,0.009999999776482582
"pub_('7', 'J')_priv_('2', '5')_-8.0_K_3",3,0.009999999776482582
"pub_('5', '7', 'J')_priv_('2',)_-2.5_3_4",10,-0.1899999976158142
"pub_()_priv_('3', 'K')_-2.5_5_1",7,0.009999999776482582
"pub_('7',)_priv_('3', 'K')_-6.0_9_2",3,0.009999999776482582
"pub_('7', '8')_priv_('3',)_9.5_8_3",4,0.009999999776482582
"pub_('7', '8', '8')_priv_('3',)_-8.0_Q_4",10,-0.1899999976158142
"pub_()_priv_('4', '9')_-1.0_3_1",7,0.009999999776482582
"pub_('Q',)_priv_('4', '9')_-9.0_10_2",3,0.009999999776482582
"pub_('7', 'Q')_priv_('4',)_-1.5_A_3",5,0.009999999776482582
"pub_('7', 'A', 'Q')_priv_('4',)_-0.5_2_4",10,-0.49000000953674316
"pub_()_priv_('6', 'K')_-15.5_Q_1",3,0.010900000110268593
"pub_('6', 'J')_priv_('6',)_-9.0_10_3",5,0.009999999776482582
"pub_('6', '9', 'J')_priv_('6',)_3.0_9_4",3,1.0099999904632568
"pub_()_priv_('10', 'Q')_-14.0_8_1",3,0.009999999776482582
"pub_('J',)_priv_('10',)_3.0_2_2",3,0.009999999776482582
"pub_('2', 'J')_priv_()_-2.0_7_3",7,0.009999999776482582
"pub_('2', '3', 'J')_priv_()_0.0_5_4",5,-0.1899999976158142
"pub_()_priv_('2', 'K')_-2.5_5_1",7,0.009999999776482582
"pub_('3',)_priv_('2', 'K')_8.0_K_2",4,0.009999999776482582
"pub_('3', 'K')_priv_('2', 'K')_-6.5_8_3",3,0.009999999776482582
"pub_('3', '6', 'K')_priv_('K',)_-7.0_3_4",6,0.009999999776482582
"pub_()_priv_('5', '8')_-15.5_K_1",8,0.009999999776482582
"pub_('8',)_priv_('5', '8')_2.0_J_2",4,0.009999999776482582
"pub_('8', 'J')_priv_('5', '8')_-3.0_7_3",10,0.009999999776482582
"pub_('6', '8', 'J')_priv_('8',)_-11.0_3_4",5,0.009999999776482582
"pub_()_priv_('5', 'K')_9.5_5_1",9,0.009999999776482582
"pub_('5',)_priv_('5',)_-6.0_K_2",7,0.009999999776482582
"pub_('5', 'Q')_priv_('5',)_-3.0_6_3",5,0.009999999776482582
"pub_('5', 'A', 'Q')_priv_('5',)_-8.5_3_4",10,1.0099999904632568
"pub_()_priv_('5', '7')_-0.5_3_1",7,0.009999999776482582
"pub_('2',)_priv_('5', '7')_-7.0_K_2",5,0.009999999776482582
"pub_('10', '2')_priv_('5', '7')_-4.5_6_3",10,0.009999999776482582
"pub_('10', '2', 'K')_priv_('5',)_-7.0_9_4",3,-0.49000000953674316
"pub_()_priv_('10', '4')_-2.0_4_1",1,0.009999999776482582
"pub_('10',)_priv_('10', '4')_0.0_J_2",7,0.009999999776482582
"pub_('10', 'Q')_priv_('10', '4')_-4.5_7_3",10,0.009999999776482582
"pub_('10', '7', 'Q')_priv_('10',)_-16.0_6_4",5,-0.49000000953674316
"pub_()_priv_('5', 'J')_-9.5_K_1",7,0.009999999776482582
"pub_('5',)_priv_('5', 'J')_-7.0_8_2",5,0.009999999776482582
"pub_('5', 'J')_priv_('5', 'J')_-7.0_7_3",6,0.009999999776482582
"pub_('5', 'J', 'J')_priv_('5',)_-6.0_A_4",5,1.0099999904632568
"pub_()_priv_('7', '9')_-0.5_2_1",3,0.009999999776482582
"pub_('3',)_priv_('7',)_-8.5_9_2",7,0.009999999776482582
"pub_('3', 'K')_priv_('7',)_-10.0_Q_3",10,0.009999999776482582
"pub_('3', 'K', 'Q')_priv_()_-5.5_4_4",5,-0.49000000953674316
"pub_()_priv_('3', '8')_-4.5_7_1",7,0.009999999776482582
"pub_('Q',)_priv_('3', '8')_0.5_A_2",3,0.009999999776482582
"pub_('A', 'Q')_priv_('3',)_0.5_J_3",4,0.009999999776482582
"pub_('A', 'J', 'Q')_priv_('3',)_12.0_Q_4",9,1.0099999904632568
"pub_()_priv_('3', '8')_-3.0_3_1",8,0.009999999776482582
"pub_('8',)_priv_('3', '8')_-7.0_10_2",5,0.009999999776482582
"pub_('10', '8')_priv_('3', '8')_-3.0_5_3",3,0.009999999776482582
"pub_('10', '8', 'Q')_priv_('8',)_-9.5_A_4",10,-0.49000000953674316
"pub_()_priv_('A', 'Q')_-1.0_3_1",7,0.009999999776482582
"pub_('7',)_priv_('A', 'Q')_-6.0_K_2",10,0.009999999776482582
"pub_('5', '7')_priv_('A',)_3.0_J_3",4,0.009999999776482582
"pub_('5', '7', 'J')_priv_('A',)_-10.0_10_4",3,-0.1899999976158142
"pub_()_priv_('10', '7')_2.5_J_1",9,0.009999999776482582
"pub_('J',)_priv_('7',)_-8.5_K_2",7,0.009999999776482582
"pub_('7', 'J')_priv_('7',)_1.5_3_3",4,0.009999999776482582
"pub_('3', '7', 'J')_priv_('7',)_-11.0_4_4",6,0.20999999344348907
"pub_()_priv_('4', '8')_-1.0_5_1",7,0.009999999776482582
"pub_('8',)_priv_('4', '8')_-6.5_K_2",5,0.009999999776482582
"pub_('8', 'Q')_priv_('4', '8')_0.0_2_3",9,0.009999999776482582
"pub_('2', '8', 'Q')_priv_('8',)_-15.0_7_4",10,-0.49000000953674316
"pub_()_priv_('2', '4')_-8.0_6_1",7,0.009999999776482582
"pub_('3',)_priv_('2', '4')_-12.0_10_2",5,0.009999999776482582
"pub_('3', '7')_priv_('2', '4')_-6.5_8_3",10,0.009999999776482582
"pub_('3', '7', 'J')_priv_('2',)_-9.0_10_4",3,1.0099999904632568
"pub_()_priv_('5', 'A')_-2.5_2_1",7,0.009999999776482582
"pub_('A',)_priv_('5', 'A')_-1.5_3_2",5,0.009999999776482582
"pub_('4', 'A')_priv_('5', 'A')_1.5_2_3",9,0.009999999776482582
"pub_('2', '4', 'A')_priv_('A',)_1.0_2_4",3,1.0099999904632568
"pub_()_priv_('8', 'Q')_-10.0_6_1",3,0.009999999776482582
"pub_('A',)_priv_('8',)_-15.5_10_2",8,0.009999999776482582
"pub_('8', 'A')_priv_('8',)_4.5_J_3",4,0.009999999776482582
"pub_('8', 'A', 'J')_priv_('8',)_-13.0_5_4",6,1.0099999904632568
"pub_()_priv_('5', 'A')_-1.5_4_1",7,0.009999999776482582
"pub_('K',)_priv_('5', 'A')_12.5_K_2",4,0.009999999776482582
"pub_('K', 'K')_priv_('5', 'A')_-2.5_6_3",10,0.009999999776482582
"pub_('7', 'K', 'K')_priv_('A',)_-3.5_4_4",3,1.0099999904632568
"pub_()_priv_('8', 'A')_-7.0_K_1",7,0.009999999776482582
"pub_('J',)_priv_('8', 'A')_-2.0_5_2",5,0.009999999776482582
"pub_('5', 'J')_priv_('8', 'A')_-5.0_9_3",10,0.009999999776482582
"pub_('5', '6', 'J')_priv_('A',)_-2.0_2_4",3,1.0099999904632568
"pub_()_priv_('10', '7')_-1.0_5_1",10,0.009999999776482582
"pub_('7',)_priv_('7',)_-2.0_6_2",7,0.01899999938905239
"pub_('7', 'J')_priv_('7',)_0.0_4_3",4,0.009999999776482582
"pub_('4', '7', 'J')_priv_('7',)_-17.0_K_4",5,0.20999999344348907
"pub_()_priv_('6', '6')_-4.0_8_1",7,0.009999999776482582
"pub_('8',)_priv_('6', '6')_-0.5_4_2",5,0.009999999776482582
"pub_('8', 'Q')_priv_('6', '6')_3.5_Q_3",3,0.009999999776482582
"pub_('8', 'Q', 'Q')_priv_('6',)_1.5_2_4",9,0.009999999776482582
"pub_()_priv_('5', 'A')_-6.5_K_1",7,0.01899999938905239
"pub_('9',)_priv_('5', 'A')_-0.5_3_2",5,0.009999999776482582
"pub_('6', '9')_priv_('5', 'A')_-2.5_4_3",10,0.009999999776482582
"pub_('6', '7', '9')_priv_('A',)_-3.0_2_4",3,-0.49000000953674316
"pub_()_priv_('5', '7')_8.0_7_1",1,0.009999999776482582
"pub_('7',)_priv_('5', '7')_1.5_2_2",4,0.009999999776482582
"pub_('2', '7')_priv_('5', '7')_-6.5_K_3",10,0.009999999776482582
"pub_('2', '7', 'J')_priv_('7',)_-12.0_5_4",5,1.0099999904632568
"pub_()_priv_('2', '3')_-3.0_7_1",7,0.009999999776482582
"pub_('J',)_priv_('2', '3')_4.0_J_2",4,0.009999999776482582
"pub_('J', 'J')_priv_('2', '3')_-2.0_4_3",3,0.009999999776482582
"pub_('8', 'J', 'J')_priv_('2',)_-1.0_2_4",10,1.0099999904632568
"pub_()_priv_('5', 'K')_3.0_A_1",3,0.01899999938905239
"pub_('A',)_priv_('5',)_3.5_A_2",1,0.009999999776482582
"pub_('A', 'A')_priv_('5',)_-6.5_Q_3",5,0.009999999776482582
"pub_('A', 'A', 'Q')_priv_('5',)_-6.0_9_4",3,1.0099999904632568
"pub_()_priv_('10', 'J')_0.0_5_1",7,0.009999999776482582
"pub_('7',)_priv_('10', 'J')_11.0_7_2",3,0.009999999776482582
"pub_('7', '7')_priv_('J',)_-6.0_Q_3",5,0.009999999776482582
"pub_('10', '7', '7')_priv_('J',)_-1.5_A_4",3,-0.49000000953674316
"pub_()_priv_('7', 'Q')_-0.5_4_1",10,0.009999999776482582
"pub_('9',)_priv_('7',)_1.5_A_2",9,0.009999999776482582
"pub_('9', 'A')_priv_()_0.5_2_3",1,0.009999999776482582
"pub_('2', '9', 'A')_priv_()_-1.0_4_4",5,1.0099999904632568
"pub_()_priv_('8', '9')_11.5_8_1",9,0.009999999776482582
"pub_('8',)_priv_('8',)_-7.0_K_2",7,0.009999999776482582
"pub_('8', 'Q')_priv_('8',)_-8.0_K_3",5,0.009999999776482582
"pub_('2', '8', 'Q')_priv_('8',)_2.0_Q_4",3,1.0099999904632568
"pub_()_priv_('7', 'K')_-7.5_10_1",3,0.009999999776482582
"pub_('2',)_priv_('7',)_-3.0_4_2",7,0.009999999776482582
"pub_('2', '5')_priv_('7',)_6.5_7_3",4,0.009999999776482582
"pub_('2', '5', '7')_priv_('7',)_-17.0_Q_4",6,1.0099999904632568
"pub_()_priv_('2', '9')_-7.5_K_1",7,0.009999999776482582
"pub_('8',)_priv_('2', '9')_-7.0_10_2",3,0.009999999776482582
"pub_('2', '8')_priv_('2',)_3.5_J_3",4,0.009999999776482582
"pub_('2', '8', 'J')_priv_('2',)_-12.5_K_4",10,-0.1899999976158142
"pub_()_priv_('2', '3')_-7.5_7_1",7,0.009999999776482582
"pub_('Q',)_priv_('2', '3')_-9.0_8_2",5,0.009999999776482582
"pub_('10', 'Q')_priv_('2', '3')_2.0_3_3",9,0.009999999776482582
"pub_('10', '3', 'Q')_priv_('3',)_-6.0_2_4",10,-0.49000000953674316
"pub_()_priv_('4', '7')_4.5_4_1",3,0.009999999776482582
"pub_('4',)_priv_('4',)_-10.0_Q_2",8,0.009999999776482582
"pub_('4', 'J')_priv_('4',)_-5.5_K_3",5,0.009999999776482582
"pub_('4', '9', 'J')_priv_('4',)_-14.5_10_4",3,-0.49000000953674316
"pub_()_priv_('2', '9')_-6.5_10_1",7,0.009999999776482582
"pub_('Q',)_priv_('2', '9')_-7.5_10_2",10,0.009999999776482582
"pub_('7', 'Q')_priv_('2',)_11.0_Q_3",4,0.009999999776482582
"pub_('7', 'Q', 'Q')_priv_('2',)_-7.0_8_4",3,1.0099999904632568
"pub_()_priv_('10', 'Q')_-16.0_K_1",10,0.009999999776482582
"pub_('8',)_priv_('10',)_-5.5_J_2",3,0.009999999776482582
"pub_('8', '9')_priv_()_-2.5_6_3",7,0.009999999776482582
"pub_('8', '9', '9')_priv_()_0.0_4_4",4,1.0099999904632568
"pub_()_priv_('7', 'A')_-7.5_8_1",7,0.009999999776482582
"pub_('10',)_priv_('7', 'A')_-9.0_9_2",3,0.009999999776482582
"pub_('10', '5')_priv_('A',)_4.0_5_3",4,0.009999999776482582
"pub_('10', '5', '5')_priv_('A',)_-0.5_A_4",10,1.0099999904632568
"pub_()_priv_('2', '7')_8.5_7_1",1,0.009999999776482582
"pub_('7',)_priv_('2', '7')_-6.0_10_2",5,0.009999999776482582
"pub_('7', '9')_priv_('2', '7')_10.0_9_3",9,0.009999999776482582
"pub_('7', '9', '9')_priv_('7',)_-12.0_5_4",6,1.0099999904632568
"pub_()_priv_('3', 'J')_-9.5_K_1",7,0.009999999776482582
"pub_('A',)_priv_('3', 'J')_-5.5_Q_2",5,0.009999999776482582
"pub_('7', 'A')_priv_('3', 'J')_1.5_J_3",9,0.009999999776482582
"pub_('7', 'A', 'J')_priv_('J',)_-10.5_10_4",10,1.0099999904632568
"pub_()_priv_('2', '6')_1.0_A_1",9,0.009999999776482582
"pub_('A',)_priv_('2',)_-6.5_9_2",7,0.009999999776482582
"pub_('3', 'A')_priv_('2',)_7.0_3_3",4,0.009999999776482582
"pub_('3', '3', 'A')_priv_('2',)_-5.5_7_4",10,1.0099999904632568
"pub_()_priv_('7', '7')_-8.0_K_1",7,0.009999999776482582
"pub_('Q',)_priv_('7', '7')_-7.0_10_2",5,0.009999999776482582
"pub_('8', 'Q')_priv_('7', '7')_-7.5_J_3",10,0.009999999776482582
"pub_('8', 'K', 'Q')_priv_('7',)_-9.0_10_4",3,-0.49000000953674316
"pub_()_priv_('9', 'A')_3.0_A_1",3,0.009999999776482582
"pub_('A',)_priv_('A',)_-10.0_K_2",8,0.01899999938905239
"pub_('A', 'J')_priv_('A',)_-3.5_8_3",5,0.009999999776482582
"pub_('A', 'J', 'J')_priv_('A',)_-6.0_5_4",5,1.0099999904632568
"pub_()_priv_('7', '8')_-6.5_10_1",3,0.009999999776482582
"pub_('J',)_priv_('7',)_-2.0_6_2",7,0.009999999776482582
"pub_('J', 'Q')_priv_('7',)_-3.5_6_3",10,0.009999999776482582
"pub_('J', 'Q', 'Q')_priv_()_-5.0_Q_4",5,1.0099999904632568
"pub_()_priv_('4', '8')_0.5_A_1",9,0.009999999776482582
"pub_('A',)_priv_('4',)_3.0_4_2",1,0.009999999776482582
"pub_('4', 'A')_priv_('4',)_4.5_J_3",4,0.009999999776482582
"pub_('4', 'A', 'J')_priv_('4',)_-6.0_2_4",6,1.0099999904632568
"pub_()_priv_('8', 'Q')_-11.0_5_1",3,0.009999999776482582
"pub_('5',)_priv_('8',)_1.5_J_2",3,0.009999999776482582
"pub_('5', 'J')_priv_()_-9.5_10_3",7,0.009999999776482582
"pub_('5', 'J', 'J')_priv_()_-5.5_6_4",5,1.0099999904632568
"pub_()_priv_('10', '2')_10.0_10_1",1,0.009999999776482582
"pub_('10',)_priv_('10', '2')_1.5_A_2",4,0.009999999776482582
"pub_('10', 'A')_priv_('10', '2')_-8.5_K_3",10,0.009999999776482582
"pub_('10', 'A', 'A')_priv_('10',)_0.0_10_4",9,1.0099999904632568
"pub_()_priv_('4', 'J')_-2.0_6_1",7,0.009999999776482582
"pub_('10',)_priv_('4', 'J')_-12.0_2_2",1,0.009999999776482582
"pub_('10', '10')_priv_('4', 'J')_-7.0_10_3",3,0.009999999776482582
"pub_('10', '10', '4')_priv_('4',)_-5.0_A_4",6,1.0099999904632568
"pub_()_priv_('3', 'Q')_-15.5_K_1",1,0.009999999776482582
"pub_('Q',)_priv_('3', 'Q')_-3.5_7_2",7,0.009999999776482582
"pub_('9', 'Q')_priv_('3', 'Q')_-8.5_K_3",10,0.009999999776482582
"pub_('9', '9', 'Q')_priv_('Q',)_-16.0_6_4",5,1.0099999904632568
"pub_()_priv_('4', '9')_2.0_J_1",3,0.009999999776482582
"pub_('J',)_priv_('4',)_-9.5_10_2",7,0.009999999776482582
"pub_('2', 'J')_priv_('4',)_-3.0_7_3",5,0.009999999776482582
"pub_('2', '2', 'J')_priv_('4',)_-6.5_Q_4",3,0.009999999776482582
